date,price
20/05/2019,1797.5
21/05/2019,1796
22/05/2019,1779
23/05/2019,1797.5
24/05/2019,1800
28/05/2019,1807
29/05/2019,1795
30/05/2019,1782
31/05/2019,1794.5
03/06/2019,1777
04/06/2019,1786
05/06/2019,1771
06/06/2019,1776
07/06/2019,1764
10/06/2019,1775
11/06/2019,1778
12/06/2019,1790
13/06/2019,1787
14/06/2019,1764.5
17/06/2019,1758.5
18/06/2019,1781
19/06/2019,1784
20/06/2019,1781
21/06/2019,1767.5
24/06/2019,1793
25/06/2019,1814
26/06/2019,1820
27/06/2019,1790
28/06/2019,1800
01/07/2019,1794
02/07/2019,1782
03/07/2019,1790
04/07/2019,1807
05/07/2019,1803
08/07/2019,1809
09/07/2019,1821
10/07/2019,1850
11/07/2019,1828
12/07/2019,1822
15/07/2019,1842
16/07/2019,1850
17/07/2019,1847
18/07/2019,1854
19/07/2019,1848
22/07/2019,1816
23/07/2019,1816
24/07/2019,1826
25/07/2019,1826
26/07/2019,1802
29/07/2019,1811
30/07/2019,1803
31/07/2019,1799
01/08/2019,1780
02/08/2019,1770
05/08/2019,1763
06/08/2019,1759
07/08/2019,1745
08/08/2019,1778
09/08/2019,1771
12/08/2019,1770
13/08/2019,1785
14/08/2019,1775
15/08/2019,1782
16/08/2019,1792
19/08/2019,1794
20/08/2019,1782
21/08/2019,1779
22/08/2019,1766
23/08/2019,1770
27/08/2019,1761
28/08/2019,1746
29/08/2019,1753
30/08/2019,1753
02/09/2019,1749
03/09/2019,1753
04/09/2019,1775
05/09/2019,1784
06/09/2019,1783
09/09/2019,1799
10/09/2019,1820
11/09/2019,1825
12/09/2019,1803
13/09/2019,1810
16/09/2019,1793
17/09/2019,1792
18/09/2019,1785.5
19/09/2019,1800
20/09/2019,1795
23/09/2019,1785
24/09/2019,1762.5
25/09/2019,1752
26/09/2019,1737
27/09/2019,1735
30/09/2019,1721.5
01/10/2019,1740
02/10/2019,1705
03/10/2019,1718
04/10/2019,1719
07/10/2019,1746
08/10/2019,1751.5
09/10/2019,1744
10/10/2019,1753
11/10/2019,1722
14/10/2019,1720
15/10/2019,1728
16/10/2019,1728
17/10/2019,1727
18/10/2019,1738
21/10/2019,1729
22/10/2019,1719
23/10/2019,1730
24/10/2019,1724
25/10/2019,1728
28/10/2019,1737
29/10/2019,1754
30/10/2019,1760
31/10/2019,1755
01/11/2019,1786
04/11/2019,1815
05/11/2019,1811
06/11/2019,1810
07/11/2019,1813
08/11/2019,1807.5
11/11/2019,1779
12/11/2019,1778
13/11/2019,1765
14/11/2019,1741
15/11/2019,1755
18/11/2019,1738
19/11/2019,1731
20/11/2019,1741
21/11/2019,1734
22/11/2019,1739
25/11/2019,1736
26/11/2019,1753
27/11/2019,1764
28/11/2019,1752
29/11/2019,1770
02/12/2019,1790
03/12/2019,1766
04/12/2019,1758
05/12/2019,1747
06/12/2019,1765
09/12/2019,1757
10/12/2019,1755
11/12/2019,1760
12/12/2019,1775
13/12/2019,1768
16/12/2019,1778
17/12/2019,1764
18/12/2019,1777
19/12/2019,1797
20/12/2019,1800
23/12/2019,1804
24/12/2019,1814
27/12/2019,1825
30/12/2019,1827
31/12/2019,1810
